full_text	label
Jalan-Jalan Hemat di Jakarta hanya dengan Rp 1! Promo DKI Jakarta Tarif Angkutan Umum Rp 1 untuk Pelantikan Presiden berlaku 20 Okt. Yuk jelajahi kota dengan SATU RUPIAH aja! #PromoDKIJakarta #TarifRp1 #explorejakarta info lengkapnya ada di sini yah https://t.co/ReK350yFRW	1
Jangan biarkan poin MyPertamina kamu sia-sia! Tukar dengan voucher makanan belanja tiket masuk gratis KidZania dan nikmati berbagai promo spesial yang sayang untuk dilewatkan! #MyPertamina #SemuaJadiIstimewa #Call135 #EnergizingYourJourney	1
jangan sampai ketinggalan Super Brand Day di Lazada! Diskon Unilever lagi gila-gilaan dari produk perawatan tubuh sampai kebutuhan rumah tangga semuanya dapet potongan harga besar. momen yang pas banget buat borong stok bulanan	1
Jangan sampe ketinggalan diskon up to 30 ribu khusus di Oktober ini! Bayar tagihan XL SATU via Tokopedia pake kode promo XLHOMENEW untuk pengguna baru &  XLHOMETOPED untuk pelanggan setia Yuk bayar tagihan XL SATU kamu sekarang! #BeraniJadiSatu #SekeluargaJadiSatu https://t.co/L3FAHfcleI	1
Jasa Desain Logo Online Murah (100% Bergaransi) Buat Perusahaan UMKM Olshop Komunitas dll. Bikin Brand Anda Tampil Keren &  Profesional Sekarang! ----- PROMO HEMAT (Diskon Hingga 55%) Cari logo yang bikin bisnis kamu makin standout tanpa biaya besar? Di Grafisatu k https://t.co/oseU8Ozx7C	1
Jazz Alam dan Promo Menanti! Yuk datang ke Jazz Gunung Burangrang di Dusun Bambu Bandung pada 19 Oktober 2024! Buka tabungan BRI BritAma nikmati saldo Rp.100ribu dan raih kesempatan menang emas dari Lucky Draw! Kamu juga bisa dapetin diskon tiket sebesar 30% di website https://t.co/nTR98wWbWL	1
Jemput promo buku 30% cuma di SHOPEE 10.10! Kamu bisa check out buku-buku incaranmu di Penerbit Mizan dan Pastel Books dengan diskon 30% lho! Jangan sampe ketinggalan ya Mizaners! ️ Shopee Mizan Official Shop https://t.co/I9ukwmUeZW	1
Jiniso 80ribuan kapan lagi https://t.co/wceM2A41QB Promo shopee lazada tokopedia blibli jastip kode voucher wts wtb gratis diskon cashback murah sale payday gajian fdx jxb female daily wtt rekomendasi bondak bonus info racun celana jeans join tele https://t.co/e2Y21z1ODc https://t.co/6LWzbpfM2U	1
Joki Tugas by UDIN Pengerjaan cuma sejam! Tersedia untuk SAINTEK dan DESIGN dari SMP sampai kuliah. Promo Agustusan 16-20 Agustus diskon 20%! Langsung WA buat order! [#zonauang] https://t.co/yvq99nK3yM	1
KALAU GINI! 1x Thread juga ga akan cukup buat ngebahas brand lokal gokil ini Kepoin aja akunnya di https://t.co/LwLOtFYA9G Buruan ambil promo 99K dapat 3 pasang sekarang! https://t.co/GqyPc93QSm https://t.co/dfwuPvFIXC https://t.co/EodAkt5qcp	1
Kalo lagi kangen makan di Solaria ada promo nih gaesss OVO 7 Hari 7 Promo. Bayar pake QRIS OVO di Solaria langsung dapet cashback up to 45ribu OVO Points minimum transaksi 100ribu. Cuss ajak temen atau keluarga makan biar cashbacknya makin gede. Jangan lupa pas bayar pake https://t.co/DEzCfOEnEZ	1
Kamu bisa baca cerita selengkapnya dalam buku yang paling viral yaitu Merasa Pintar Bodoh Saja Tak Punya. - Rusdi Mathari Ada promo beli 2 buku dapet diskon lebih banyak https://t.co/ouzfxERvw8 https://t.co/X8d7w4r8YR	1
Kamu juga akan dapetin voucher DISKON 50% kalau pakai kode referral ini: **RIOW2O** Download sekarang aplikasi Jiwa+ di PlayStore/ AppStore https://t.co/vBpQ6noPJW Layanan JIWA+ hadir semakin dekat denganmu! Yuk nikmati keuntungannya sekarang juga!	1
Kejar Diskon jam 16.00 Serba 11.000 https://t.co/8us29bKpZF 920 Dry Hand Foam Sanitizer 85 ml - NORVUS https://t.co/KAsfW9cozF 19.964 Twin Pack Marina Brightening Body Wash Refill 400ML - Sweet Romance https://t.co/LoqFRNL8kM 25.400 CUIT Baju Tanpa Lengan Bayi Sleeveless Anak https://t.co/hc6OxTr795	1
Kejar Diskon Tokopedia ️ 19 Okt ⏰ 12:00 sampai habis Maks 1-3 per produk Bisa stay di halaman checkout kecuali produk stok 0 (refresh) [Maks 1] Rp10.000 2pcs Palmolive 1L https://t.co/vzYTopqBk9 2pcs Mr Muscle Pembersih Lantai 750ml https://t.co/6VYsyWzY0C Cetaphil https://t.co/quW2EjYxts	1
Kejar Diskon Tokopedia ️ 20 Okt ⏰ 08:00 sampai habis Maks 1-3 per produk Bisa stay di halaman checkout kecuali produk stok 0 (refresh) [Maks 1] Serba 10rb (ada 6) https://t.co/oGVXPNiZiL Rp900 Norvus Hand Sanitizer 85ml (ada 2) https://t.co/cPuSSx53Dr https://t.co/r2JkHDtQ8b	1
Kejar Diskon Tokopedia ️ 20 Okt ⏰ 12:00 sampai habis Maks 1-3 per produk Bisa stay di halaman checkout kecuali produk stok 0 (refresh) [Maks 1] Serba 10rb (ada 9) https://t.co/Av24mTKgEC Rp7.875 Hansaplast Sensitive Plester XL https://t.co/qb2TyQvvyx Rp8.316 https://t.co/i9I5KMt5kD	1
Kemeja Aerostreet jd 50rban Pake kupon diskon 20%/15% S-XXL & 3 warna Daftar Produk (ada 3) https://t.co/eLeba5ZeYQ Produk lain cek toko https://t.co/Kr3rExTSO1 https://t.co/FKptBDsc57	1
Kemungkinan Ada Kupon Tokopedia Jumat Jam 00.00 Diskon 50% s.d 30k minimal beli 50k Untuk semua kategori Klaim refresh banner https://t.co/XH3VgQhzmU ‼️Pemakaian terbatas. Klaim langsung pakai. Rekomendasi: - Produk Kejar Diskon https://t.co/tqHHk3fg5E - Tokopedia https://t.co/jFwezBcork	1
Kode Diskon 50% s/d 100rb minbel 15rb 19 Okt ⏰️ 09:00 sampai habis Tidak berlaku untuk produk yg sedang FS siapin produknya dari sekarang The Wet Brush Kode: WETB100A https://t.co/BAFQ0HP3XN https://t.co/jx9NKKjPS4	1
kode promo gojek 10.10 GOJEK1010 GOJEKULTAH https://t.co/hfWAHPTtYo	1
KODE PROMO GOJEK GAJIAN COBAINGOJEK GSHLCZ873SK9 GORIDEAJA GOCARAJA GOJEKHEMAT GOBANDARA GOSHOP GOMART YUKSEKOLAH YUKNGAMPUS	1
Kode Promo Gojek GOJEKULTAH https://t.co/G9RWaVHwPY	1
KODE PROMO GOJEK OKTOBER - GOJEKDWI - COBAINGOJEK - GOWEEKEND - GOCARAJA - GORIDEAJA - GOSENDHEMAT - GOBANDARA diskon s/d 90% https://t.co/w9RtGJVDdC	1
Kode promo gojek Senin 14 Oktober 2024 GORIDEAJA GOCARAJA GOSENDHEMAT GOBANDARA GOAIRPORT GOKANTOR GOSTASIUN GOWHOOSH GOMALL YUKSEKOLAH GAJIAN GOKONSER GOJEKPAYAKUMBUH Jumat Sabtu & Minggu: GOWEEKEND Area tertentu: GOJEKHEMAT LEBIHHEMAT HUTBANDUNG GOJEKKOTALAMA GOGREENACTION	1
Kode promo gojek Senin 21 Oktober 2024 GORIDEAJA GOCARAJA GOSENDHEMAT GOBANDARA GOAIRPORT GOSTASIUN GOWHOOSH GOMALL GOINDONESIA GOKONSER GOWEEKEND GOJEKINSMB GOJEKINBINUS GAJIAN YUKNGAMPUS YUKSEKOLAH Area tertentu: GOJEKHEMAT LEBIHHEMAT GOGREENACTION GOJEKPAYAKUMBUAH https://t.co/RvLGpc6kGo	1
Kode promo gojek Senin 30 September 2024 GORIDEAJA GOCARAJA GOSENDHEMAT GOBANDARA GOKANTOR GOSTASIUN GOWHOOSH GOMALL YUKSEKOLAH GAJIAN GOKONSER GOJEKINKONSER HUTKAI Jumat Sabtu & Minggu: GOWEEKEND Area tertentu: GOJEKHEMAT LEBIHHEMAT HUTBANDUNG GOJEKKOTALAMA GOGREENACTION	1
Kode promo Gojek/Goride/Gocar/Gofood GOJEKWIDYA GOINDONESIA COBAINGOJEK GOJEKHEMAT GOWEEKEND GOKANTOR GOSTASIUN GOBANDARA GOSENDHEMAT YUKSEKOLAH YUKNGAMPUS LEBIHHEMAT GORIDEAJA GOCARAJA Daftar GojekPLUS terakhir mlm ini 4700/bln aja #gojeksetiaphari #gojekambassador #zonauang	1
Kode promo Gojek/Goride/Gocar/Gofood/Gosend COBAINGOJEK GOJEKHEMAT GAJIAN GOWEEKEND GOJEKSETIAPHARI GOKANTOR GOSTASIUN GOBANDARA GOSENDHEMAT YUKSEKOLAH YUKNGAMPUS LEBIHHEMAT GORIDEAJA GOCARAJA semangat war nya nanti malem #gojek #zonauang	1
KODE PROMO TERBARU GOJEK GAJIAN COBAINGOJEK GSHLCZ873SK9 GORIDEAJA GOCARAJA GOKANTOR GOSHOP GOMART YUKSEKOLAH GOSENDHEMAT COBAINGOSEND https://t.co/BiOcG3PDLt	1
Kode promo terbaru gojek goride gocar gofood : GOJEKHEMAT COBAINGOJEK GOCARAJA GOJEKDESMAYANG YUKNGAMPUS GOWEEKEND (Jumat Sabtu & Minggu) Code Oktober 2024 Promo HUT GOJEK ke-14 (sampai 20 Oktober) https://t.co/R009gWI44p Beli makanan yg ada di Gofood PAS harga cuma 22rb https://t.co/GMkePvmnEg	1
kode promo voucher gojek/ojek online/grab/goride/grabbike (jadi gratis) input kode berikut: GORIDEAJA GOCARAJA GAJIAN GOWEEKEND GSHUFTYMWUJN DUTAHEMATGOJEK YUKNGAMPUS GOJEKSETIAPHARI GOHOLIDAY GOTRANS GOKANTOR GOBANDARA GOSENDHEMAT GOSTASIUN LEBIHHEMAT GOJEKHEMAT https://t.co/eAmtdXbp4h	1
Kode Weekend Sale Tokopedia 19 Okt ⏰️ 12:00 sampai habis Khusus Produk Kesehatan Perawatan & Kecantikan Diskon 20% s/d 100rb minbel 30rb Kode: BEAUTYS19 Rekomendasi toko-toko: Wings (GIV Nuvo dll) https://t.co/JWrhgII6k5 Skintific https://t.co/0zfGFW7vOv Somethinc https://t.co/NR3m32DJZx	1
Kode: BEAUTYS19 Diskon 20% s.d 100k minimal beli 30k Khusus kategori kecantikan kesehatan dan perawatan tubuh. Rekomendasi kategori: - Produk kesehatan https://t.co/3IZW3HEseg - Brand kecantikan pilihan https://t.co/wv9oVzANB9 - Produk kejar diskon https://t.co/IrAS0YlQgs	1
Krispy Kreme PROMO BUY 1 GET 1 THIS WEEKEND ONLY ON DELIVERY OF GRAB FOOD AND SHOPEEFOOD!! Check your delivery application NOW! https://t.co/E3aCUhOfbG	1
KUMPULAN PROMO GOJEK BIAR KAMU MAKIN HEMAT! https://t.co/ZBjRLgXbw9	1
Kupon Tokopedia jam 12.00 Kupon bisa dipakai hari jumat Semua kategori Diskon 20% s.d 100k https://t.co/ZTO9a5AFVY Diskon 15% s.d 150k https://t.co/O3ACYRFqjT Banner https://t.co/XH3VgQh1xm https://t.co/SFAiXKdy14	1
Kupon Tokopedia Senin Jam 00.00 Diskon 50% s.d 30k minimal beli 50k. Untuk kategori: Kecantikan Kesehatan dan Perawatan Tubuh. Klaim via direct link https://t.co/IC3NvnX5XG ‼️Pemakaian terbatas. Klaim langsung pakai. Rekomendasi kategori: - Produk kesehatan https://t.co/Vq5bFwKfs6	1
Lagi cari alat dapur canggih? Nih pas banget! RAVELLE Food Chopper & Soymilk Maker lagi promo di Shopee. Dapetin voucher 100 ribu buat belanja sekarang juga! Masak jadi lebih gampang praktis dan hemat waktu! Yuk cek sekarang sebelum kehabisan! https://t.co/mKTSUJIKWp https://t.co/Rlo3IpZ2LP	1
Lengah dikit UTBK tinggal 193 hari lagi Gass belajar dari sekarang dengan BAO mumpung masih ada Promo 10.10 berlaku sampai besok ajaa Cuss ambil kode promonya di DM/WA #paydayspecials #ruangguru #timsekop #sandyourheart #kevmistry #axelots https://t.co/ROJ94gX6pr	1
Lovsell interest check! @/fromrajutmu LAST CALL! Besok aku open PO Fluffy Cat Hat ini!! Special potongan harga up to 40k buat batch # 1! (LIMITED) bisa custom warna jg. Yang mau di tag drop @ ya https://t.co/hJ5deoPHgb	1
Lozy Hijab - Viona Plain Paris 138K Get 2 (Hijab Segiempat Paris Premium) https://t.co/ei0UdevwYL	1
Mau baca buku tapi bingung baca apa? Sini ditemenin baca sama Teman Membaca Ditambah dengan diskon hingga 20% pengalaman membaca kamu pasti jadi lebih menyenangkan! Dapatkan promonya hanya di https://t.co/qK021SYxK8 dari 11 sampai 24 Oktober 2024! ‍️‍️ https://t.co/Z1UwTz5Wvi	1
mau cerita tapi bingung ke siapa? peer counselor https://t.co/mX8CrreoW1 siap jadi teman cerita keluh kesah kamu! https://t.co/mX8CrreoW1 akan memberikan promo BUY 1 GET 1 FREE Counseling Session buat kamu yg mau konseling mulai 14 Oktober 2024!! Yuk ikuti sesi konselingnya	1
Mau makan di resto banyak promo? Sini sini! Ada promo HallOctober dari @SolariaID. Kamu bisa dapetin diskon sampe 53 ribu cobain menu Nasi Bistik ayam Mie Goreng Sapi dan Nasi Sapo Tahu. Sikat promonya sekarang sebelum tanggal 31 Oktober gaes! https://t.co/lHTYe6DlVN https://t.co/arE0DRTZi4	1
Mau nyari baju batik yang keren berkualitas unik dan anti mainstream untuk di semua acara? Pakai promo Panin Kartu Kredit aja! Ada diskon 15% di seluruh outlet Galeri Parang Kencana Nikmati promo menarik ini sampai 31 Maret 2025 dan berlaku buat semua tipe Panin Kartu Kredit https://t.co/HQR6z3iLuy	1
mau spill promo sepatu dari harga 1 2juta jadi 300ribuan https://t.co/Pj6U7ssG5S	1
Mayan dapet promo Bioskop buy 1 get 1 yeaayyy https://t.co/4Gj6VdSo51	1
Meluncur ke sini ya... Shopee Elex : https://t.co/1bEM7phANh Shopee Official : https://t.co/54sGL8vXDc Tokopedia : https://t.co/mLIlwl4sBQ @gramediadotcom : https://t.co/NrPC2qSVny @elexmedia @comic_lxlc https://t.co/9RV1OnCTuu	1
Memperingati Hari Santri ada juga diskon untuk buku religi islami lain yang bisa kamu nikmati lho! Promo berlaku hingga 31 Oktober 2024 : https://t.co/iOXoE3TLXG https://t.co/eQyqS4qCBU	1
Merapat ke Transmart Terdekat Sekarang Ada Diskon 50% + 20% Seharian https://t.co/ZwZShJEgAP	1
Mulai memasuki umur jd Promo Hunter gak lg ngejar promo skinker baju sepatu tp ngejar promo MINYAK GORENG! Mayan bgt nih minyak goreng 2Liter di GoMart 29ribuan doang! Gak perlu mikir langsung check out di GoMart ~ Buruan cek di sini sebelum keabisan : https://t.co/P5WYSRfdh7 https://t.co/08VIaxVo7W	1
New Champaign Pahamify Diskon ratusan ribu buat kamu yang mau CURI START BELAJAR dengan cara di bawah ini ya: *̥˚kode referral PFMIPY + pilih voc TAKLUKKANUTBK*̥˚ Pastikan kamu ga kelewatan kesempatan besar ini ya buddies! t. utbk snbt bimbel ui ugm itb unair uns https://t.co/zPCL0xxurD	1
Ngadoin orang tersayang kini bisa lebih hemat karena ada diskon di FlowerAdvisor kalau bayar pakai BCA Pesan kado di https://t.co/magHFiGr4y dan gunakan kode voucher BCAFLOWER untuk nikmatin diskonnya! Promo ini berlaku hingga 31 Desember 2024. Cek https://t.co/51y3W9ACIJ https://t.co/KwrGF1K85p	1
NGOPI CUMA 9RB??! yang tempatnya ada TOMORO COFFEE Coba download appnya di playstore trs masukkin KODE REFERRAL: 47744X Dapet promo voucher jadi serba 9K enak banget weh aku udh beli beberapa kali ada non kopi juga tag diskon murah vc enak kopi matcha jajan #zonajajan https://t.co/PYNqgkR96H	1
nihh guyss aku spill kode voucher yg buat aku hemat pake Gojek caranya: -buka Gojek -pilih bagian Promo -klik Masukkan kode promo -ketik kodenya -validasi Kode buruan klaim dan pake promonya guys!! https://t.co/DK8BAQ60LH	1
Nikmati diskon menarik untuk produk Unilever di Lazada dengan potongan harga hingga 50% untuk berbagai produk pilihan	1
Nikmati santapan lezat di Swissotel Jakarta PIK Avenue dengan promo spesial menggunakan Kartu Kredit BCA ️ Beli 3 dapat 4 untuk Weekend Brunch (hari Sabtu & Minggu) dan Diskon 20% untuk All You Can Eat - Interactive Buffet Lunch (hari Senin - Jumat) di The Chinese National https://t.co/k97yGDQweB	1
Oiya promo mereka juga buanyak mulai tgl 17 Oktober-3 November Buy 1 Get 1 Mie dan Dimsum tgi 17 Oktober 2024 Buy 1 Mie get 1 Mie tgi 18-20 Oktober 2024 Gratis Mie min 60rb tgl 21-27 Oktober 2024 Gratis Mie min 70rb 28 Oktober - 3 November 2024 https://t.co/tNx9O7NuFU	1
Oktober be-nya belanja buku~ Ada promo 10.10 yang berlaku di tiap e-commerce Solusi Buku (Shopee Tiktok dan Tokopedia). Saranku buruan sebelum ganti hariii https://t.co/vESNxxk7Ej	1
pad! HALO GUYSSS yang mau beli minuman buat prokeran atau buat stok dikosan bisa lgsg dichat aja ke CP buat order. harganya udh pasti lebih murah dari pasaran!! gratis ongkir wilayah bandung & nangor YU LANGSUNG DIORDER AJA https://t.co/Qezusjt9Yv	1
Pagi-pagi promo dikirim hari ini. Stok baru. 100% kulit sapi segar 100% bebas pemutih 100% bebas DETERJEN 100% bebas BATUK 100% money Back Guarantee 100% HALAL DISKON 100% Bebas Minyak Bekas Bantu repost/order thank you https://t.co/gO2XrpTmf0 https://t.co/VHbY23jBQP	1
paket tryout pahamify / mipy / mipi 10×TO 130k 20×TO 196k harga di atas bisa didapat kalau pake diskon kode referral PFMIPY sama apply diskon TAKLUKKANUTBK ya pembelian hanya di https://t.co/kCiq7iQsbX (menu diamond) t. rekomendasi TO snbt bimbel ui ugm itb unair usu https://t.co/L6iiHiu9SO	1
Parafrase Spektakuler Dapatkan biaya lebih hemat di akhir tahun ini! Periode promo ️ 15 Oktober - 20 November 2024 Ayo segera daftarkan diri Anda untuk sambut tahun baru dengan karya buku baru berkualitas bersama Parafrase Indonesia! https://t.co/1ecChnlRoN https://t.co/yGDFyVh07C	1
POTONG KOIN LAZADA UP TO 40% + VOC EVENT 11.11 PROMO DISKON Aerostreet kaos atasan baju cowok️ https://t.co/6JJUEHCyaA https://t.co/6UctSbV2eM LINK LENGKAP https://t.co/pnJknSfTDM https://t.co/AJf86GTPUO	1
POTONG KOIN LAZADA UP TO 50% + VOC EVENT 11.11 PROMO DISKON Atasan baju kemeja blouse cewek murah ️ https://t.co/OWfPYsSyoe https://t.co/26w1ykdyWS	1
POTONG KOIN LAZADA UP TO 50% + VOC EVENT 11.11 PROMO DISKON Celana Knit Cozie Pants Celana panjang Highwaist Wanita Cewek Kulot Rib Premium /Celana panjang Korea Style Anti Kusut/ Celana panjang losse pants️ https://t.co/OJUroMJJfc https://t.co/i5aMoNJu2u	1
Produk termurah di shopee bisa cek di dalam voucher yang jam 18:00 https://t.co/6WPkkOo4hi https://t.co/pounB0SJKg	1
Program Mastery TIU TKP TWK Bimbel JADIASN Terlatih mengerjakan soal SKD CPNS 2024 dengan cepat dan tepat Yuk aktifkan paket premium JadiASN dan dapatkan akses simulasi SKD CPNS 2024 Kode Promo Diskon Tambahan: BIMBELCPNS Diskon Affiliate: SUKSESUJIAN https://t.co/29KWijQrd2	1
PROMO 10.10 is BACK! Top up game MLBB dan bayar pakai Telkomsel kamu bisa dapetin voucher GoPay senilai 10 ribu! Jangan sampai terlewat karena promo ini berlaku dari 10 - 13 Oktober 2024! Dapatkan promonya hanya di MyTelkomsel atau di https://t.co/SdRWhdKWfZ. *S&K Berlaku https://t.co/yPbP3Ef6Xr	1
PROMO 10K SAMPAI 100% Rekber/langsung Langsung dm!! #zonauang #zonajajan #zonabu #mlbb https://t.co/gJfXaBpag5	1
promo 50k 2pcs celana joger resleting kanan kiri training panjang premium murah celana trening jogger Harga Produk: Rp100.000 Harga Diskon: Rp53.163 | https://t.co/39GYEg38xH	1
Promo AIJO | Narra Pants - Celana Panjang Wanita - Lagi turun harga/flash sale - Bisa ditambah voucher live xtra diskon 50% Dapetin promonya di sini: https://t.co/HLFEWDYLaG	1
Promo Beli 1 Gratis 1 tiket nonton film Home Sweet Loan ️ 26-27 September 2024 Promo berlaku untuk penayangan hari yang sama https://t.co/R66VFd2DQC	1
Promo Cashback OVO Points di PLN Mobile! Dapatkan cashback 3% dalam bentuk OVO Points setiap kali bertransaksi di PLN Mobile menggunakan OVO! Cukup dengan minimal transaksi Rp150.000 kamu bisa mendapatkan cashback hingga Rp10.000 per transaksi selama kuota harian masih tersedia. https://t.co/UVat2mGep9	1
PROMO CUCI SEPATU ️ DROP 3 ITEM 50K DROP 5 ITEM 80K. wa admin 0877-9189-0773 (lokasi belakang uns) https://t.co/HseUSgTbGi	1
PROMO CUCI SEPATU ️ DROP 3 ITEM 50K DROP 5 ITEM 80K. wa admin 0877-9189-0773 (lokasi belakang uns) https://t.co/VPpiwEprhm	1
Promo Dear Me Beauty Hypergloss Lip Balm - Turun harga di jam 05.59 11.59 14.59 17.59 19.59 21.59 23.59 - Caranya : Masukkin keranjang stay di halaman co mainin koinnya di detik-detik menjelang turun harga langsung co kalau harganya berubah https://t.co/dso12KdSoZ	1
Promo diamond ML 278 67.500 berlaku kelipatan Wdp 25.500 50 slot bisa tumpuk Order by DM atau WA ke @Netherseth #zonauang #Zonajajan #MLBB https://t.co/6KX9GnyJwe	1
Promo diamond via id (Gabisa buat PO) 278 61K Legal Gagal di refull Semi fast 5-60 Menit #zonauang ml mlbb mobile legends dm diamond promo	1
Promo Diskon [Big Size] Rekomendasi buat cari celana size bigsize guys bener² nyaman bgt bahannya guys gak bakalan kecewa mumpung lagi murah jangan sampai kelewatan Celana Jeans BigSize https://t.co/tiS5KPkcUY Kode Voucher Diskon : 11LZDAFF100 https://t.co/5PKZBdCLmt	1
Promo diskon DEOREX BODY ODORIZER EXTRA WHITENING / PENGGANTI DEODORANT / BAU KETIAK Potongan harga dengan koin hingga 36% https://t.co/fRSMmH4vUF https://t.co/2bqr0MYctg	1
promo diskon iphone 11 special 10.10 lazada gajian sale https://t.co/Gy6fw8XgWn	1
promo diskon iphone 13 special 10.10 lazada gajian sale https://t.co/XtuADG7yIO	1
PROMO DISKON KILAT TELAH HADIIIRR!! Cukup 1x bayar harga mulai dari 399 rb aja! Yuk langsung pakai promonya buat kamu yang mau persiapan menuju PTN atau Sekolah Kedinasan tahun 2025. Cek di sini untuk layanan yang bisa kamu dapetin yaa! https://t.co/UYOe066aN3	1
Promo Diskon Pahamify!!! special bulan Oktober ( 23 Oktober 2024) Double Diskon Pahamify Special For SNBT 2025 Pasti Lolos PTN !! Tutorial dapetin double diskon pahamify: 1️⃣ Buka website https://t.co/AIuVLOh7Lt 2️⃣ Pilih paket belajar 3️⃣ Masukkan kode diskon : PFMSNBT https://t.co/HgpqfQqJrH	1
promo dm ml & wdp ml via id proses 3-15 menit ⊹ bca seabank gopay shopeepay dana ovo qris ⊹ order via dm atau https://t.co/fnPXA0bPKk #zonauang #zonajajan wdp dm ml https://t.co/18D0whvml7	1
PROMO DM ML VIA ID 4830dm ml 810k 2010 dm ml 405k legal langsung DM kalau tertarik #zonauang #mlbb dm ml starwars diamond promo	1
Promo gojek gostasiun dikit banget njir kangen masa2 diskon 10 rebu	1
promo gojek hari senin spesial ultah GOJEKULTAH GORIDEAJA GOCARAJA	1
Promo GoJek Menyambut Hari Jadi Kota Jogja ke 268 Di hari spesial utk warga Jogja nanti GoJek akn kasih hadiah spesial nih Utk kmu yg mau berkelana di hari jdi kota Jogja jgn lupa pke GoJek! Lagi ada promo sampai dgn 50rb ini utk GoRide GoCar & GoTransit kode: *HUTJOGJA*	1
Promo gojek potongan 3rb & 8rb (jkt) Fee 3rb https://t.co/Tsr0oFcWWb	1
promo gojek yang buat aku hemat bulan ini - GOJEKDWI - COBAINGOJEK - GOWEEKEND - GOCARAJA - GORIDEAJA - GOSENDHEMAT - GOBANDARA	1
Promo KJSM Diskon 35% Asvita Piring Daun PD 201 Large PD 202 Botol mayo 2 Lubang 500ml Botol mayo 2 Lubang 700ml Mug Tinggi Hati + Tutup 475ml Periode 17-20 Oktober 2024 Yuk Belanja. https://t.co/nbhZsjFmXF	1
Promo KJSM Diskon 45% Crocodile Celana Dalam 521-254 3s T-Shirt V-Neck 817W Kaos Kaki Bussiness Socks Periode 07-10 November 2024 Yuk Belanja. https://t.co/JgclmiPkHK	1
PROMO Lazada 11.11 - COD / HARGA TERMURAH / GROSIR BAJU BATIK PRIA / KEMEJA BATIK PRIA PANJANG MOTIF NAGA Harga Produk: Rp115.000 Harga Diskon: Rp37.900 https://t.co/RibqrTXMY6 #lazada #fashion https://t.co/DPLW5qTJET	1
PROMO MLBB VIA ID 288 Rp 66.000 576 Rp 133.000 864 Rp 210.000 1152 Rp 268.000 1440 Rp 335.000 NOTE » Berlaku Kelipatan » Di Proses SLOW MAX DONE PAGI » Legal bergaransi #zonauang	1
Promo Sale UTBK Pahamify Terbaru Kode Diskon ️ PFMTRYOUT + TAKLUKKANUTBK Langsung akses ke aplikasi Pahamify atau melalui Pahamify Web https://t.co/9plVwoVDwu	1
Promo Shopeefood! Siapa yang suka Ayam Gepuk Pak Gembus? Ayam Gepuk Pak Gembus di ShopeeFood ada Voucher Diskon s/d 22RB loh! Cek disini https://t.co/kI68RC4Gc9 Tag : Promo shopeefood diskon shopeefood makan siang #Zonajajan #zonauang #shopeefoodmission https://t.co/4D6fUzqslo	1
Promo spesial Bulan Bahasa Dapatkan diskon up to 70k berlaku untuk semua buku terbitan gramedia https://t.co/KdScaBKIMl	1
Promo Spesial Weekend Diskon s/d 15%! Klik di sini https://t.co/tnKdkTDUfz https://t.co/eFlj3KKNHX	1
Promo Superbank hadir kembali Cukup Tahan Saldo 50rb/1JT diakun superbank kamu selama 3 hari Dapat Saldo Tambahan 10rb/50rb dengan kode reff Referral Referral superbank tersedia Masukin kode: LN44NO Diskon Makan GrabFood 75% s.d 100rb Diskon Grab Dineout s.d 20rb #SuperBank https://t.co/mt1p9fd6yq	1
Promo Superbank x Grab Diskon Makan GrabFood 75% s.d 100rb Diskon Grab Dineout s.d 20rb Dapat Saldo Tambahan 10rb/50rb Cukup Tahan Saldo 50rb/1JT diakun superbank kamu Tahan Saldo selama 3 Hari Kode Reff Referral Referral superbank ada tersedia Masukin kode: KYO6L1 #Superbank https://t.co/1Hz5BPTPNn	1
Promo Token Listrik 100K bayar 95K Bayar via QRIS ShopeePay Dana OVO LinkAja Gopay BRI	1
Rayakan Promo Ranch Market 26th Anniversary Discount dengan diskon Rp26.000 buat belanja produk segar minimal Rp260.000 hanya 19-20 Oktober 2024. Belanja hemat yuk! #RanchMarket26th #PromoRanchMarket #diskonbelanja info selengkapnya ada di sini https://t.co/T1h5SVGDMe https://t.co/ajEKtjBbtp	1
RDAFFAYOBAHAGIA5 Kode promo reddoors yang ingin staycationn liburan di hotel penginapan kos koolkost.. Dapet voucher/ potongan harga 3% bisa digabung dengan kode promo lain #reddoor #reddoorz #pintumerah #oyo #bnb #travelio #mamikos #agoda #traveloka	1
READY Promo Nonton Bioskop B1G1 XXI CGV Cinepolis khusus film Boleh Kah Sekali Saja Aku Kumenangis & Tebusan Dosa ️ Terbatas Order via wa: https://t.co/SYP4OoXsiF Harga 1 tiket + 10k(fee) = 2 tiket Mins. 45k jadi 55k untuk 2 tix T wts murah voucher diskon kode https://t.co/CZSjRUBcd0	1
READY Promo Nonton Bioskop B1G1 XXI CGV Cinepolis khusus film Boleh Kah Sekali Saja Aku Kumenangis & Tebusan Dosa Order via wa: https://t.co/SYP4OoXsiF Harga 1 tiket + 10k(fee) = 2 tiket Mins. 45k jadi 55k untuk 2 tix T wts murah voucher diskon kode https://t.co/qvzzt4sA4y	1
READY Promo Nonton Bioskop B1G1 XXI CGV Cinepolis khusus film Kemah Terlarang & Pulau Hantu Order via wa: https://t.co/SYP4OoXsiF Harga 1 tiket + 15k-20k(fee) = 2 tiket. Mins. 45k jadi 60k untuk 2 tix Film lainnya diskon 3-20k T wts murah voucher diskon kode	1
